onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0925	3.4539999999999997	P_R	1.0	n/a	n/a	1.0	1.339	Phon/Phon_run-01/stereo_PR01.wav	1.0	1	1.089
4.5615	3.767	P_O	1.0	n/a	n/a	1.0	1.055	Phon/Phon_run-01/PC018.wav	1.0	1	0.8049999999999999
8.3317	3.391	P_O	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/PC009.wav	n/a	0	n/a
11.7341	4.374	P_C	1.0	n/a	n/a	1.0	0.07	Phon/Phon_run-01/ContS11.wav	1.0	1	0.8200000000000001
16.1207	3.345	P_U	2.0	n/a	n/a	2.0	1.158	Phon/Phon_run-01/PM002.wav	2.0	1	0.9079999999999999
19.473	4.4510000000000005	P_C	1.0	1.0	0.63	n/a	n/a	Phon/Phon_run-01/ContS21.wav	1.0	1	0.63
23.9275	4.382	P_O	1.0	n/a	n/a	1.0	2.8339999999999996	Phon/Phon_run-01/PC005.wav	1.0	1	2.584
28.314	3.3	P_U	2.0	n/a	n/a	2.0	1.311	Phon/Phon_run-01/stereo_PU26.wav	2.0	1	1.061
31.6165	4.324	P_C	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/ContS03.wav	n/a	0	n/a
35.9529	4.378	P_R	1.0	n/a	n/a	1.0	1.1440000000000001	Phon/Phon_run-01/stereo_PR29.wav	1.0	1	0.8939999999999999
40.3393	3.4810000000000003	P_U	2.0	n/a	n/a	2.0	1.311	Phon/Phon_run-01/PM020.wav	2.0	1	1.061
43.8252	4.393	P_O	1.0	n/a	n/a	1.0	1.036	Phon/Phon_run-01/PC027.wav	1.0	1	0.786
48.2284	4.4	P_R	1.0	n/a	n/a	1.0	1.431	Phon/Phon_run-01/stereo_PR11.wav	1.0	1	1.181
52.6316	3.884	P_C	1.0	n/a	n/a	1.0	0.133	Phon/Phon_run-01/ContS05.wav	1.0	1	0.883
56.5186	3.891	P_U	2.0	n/a	n/a	2.0	1.9069999999999998	Phon/Phon_run-01/stereo_PU28.wav	2.0	1	1.657
60.4213	4.4	P_O	1.0	n/a	n/a	1.0	1.6769999999999998	Phon/Phon_run-01/PC013.wav	1.0	1	1.4269999999999998
64.8247	3.513	P_C	1.0	1.0	0.418	n/a	n/a	Phon/Phon_run-01/ContS17.wav	1.0	1	0.418
68.3439	4.4	P_U	2.0	n/a	n/a	2.0	1.216	Phon/Phon_run-01/PM027.wav	2.0	1	0.966
72.7471	4.4	P_O	1.0	n/a	n/a	1.0	1.3230000000000002	Phon/Phon_run-01/PC021.wav	1.0	1	1.0730000000000002
77.1504	4.496	P_C	1.0	n/a	n/a	1.0	0.727	Phon/Phon_run-01/ContS29.wav	1.0	1	1.4769999999999999
81.6536	3.3680000000000003	P_R	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/stereo_PR25.wav	n/a	0	n/a
85.0239	3.95	P_O	1.0	n/a	n/a	1.0	1.176	Phon/Phon_run-01/PC012.wav	1.0	1	0.9259999999999999
88.9768	3.95	P_U	2.0	n/a	n/a	2.0	1.239	Phon/Phon_run-01/PM003.wav	2.0	1	0.9890000000000001
92.9297	3.939	P_O	1.0	n/a	n/a	1.0	1.083	Phon/Phon_run-01/PC004.wav	1.0	1	0.833
96.8826	3.59	P_C	1.0	1.0	0.6890000000000001	n/a	n/a	Phon/Phon_run-01/ContS27.wav	1.0	1	0.6890000000000001
100.4851	4.296	P_U	2.0	n/a	n/a	1.0	1.5190000000000001	Phon/Phon_run-01/stereo_PU21.wav	1.0	0	1.269
104.7882	3.862	P_R	1.0	n/a	n/a	1.0	1.212	Phon/Phon_run-01/stereo_PR26.wav	1.0	1	0.962
108.6576	3.95	P_O	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/PC026.wav	n/a	0	n/a
112.6107	3.5	P_O	1.0	n/a	n/a	2.0	1.3430000000000002	Phon/Phon_run-01/PC025.wav	2.0	0	1.0930000000000002
116.1133	4.013	P_C	1.0	1.0	0.633	n/a	n/a	Phon/Phon_run-01/ContS23.wav	1.0	1	0.633
120.1329	3.792	P_R	1.0	n/a	n/a	1.0	1.147	Phon/Phon_run-01/stereo_PR18.wav	1.0	1	0.897
123.9359	3.346	P_U	2.0	n/a	n/a	1.0	1.4269999999999998	Phon/Phon_run-01/stereo_PU19.wav	1.0	0	1.1769999999999998
127.2885	3.891	P_R	1.0	n/a	n/a	1.0	1.198	Phon/Phon_run-01/stereo_PR03.wav	1.0	1	0.948
131.1913	3.355	P_O	1.0	n/a	n/a	1.0	1.263	Phon/Phon_run-01/PC003.wav	1.0	1	1.013
134.5604	3.951	P_C	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/ContS15.wav	n/a	0	n/a
138.5144	3.74	P_U	2.0	n/a	n/a	1.0	0.956	Phon/Phon_run-01/stereo_PU16.wav	1.0	0	0.706
142.2671	3.95	P_R	1.0	n/a	n/a	1.0	1.65	Phon/Phon_run-01/stereo_PR10.wav	1.0	1	1.4
146.22	3.464	P_C	1.0	1.0	0.7240000000000001	n/a	n/a	Phon/Phon_run-01/ContS09.wav	1.0	1	0.7240000000000001
149.6892	4.275	P_R	1.0	n/a	n/a	1.0	1.126	Phon/Phon_run-01/stereo_PR04.wav	1.0	1	0.8759999999999999
153.9756	3.95	P_U	2.0	n/a	n/a	2.0	1.117	Phon/Phon_run-01/PM023.wav	2.0	1	0.867
157.9284	4.4	P_U	2.0	n/a	n/a	2.0	0.851	Phon/Phon_run-01/PM001.wav	2.0	1	0.601
162.3319	3.665	P_C	1.0	2.0	0.6890000000000001	1.0	0.043	Phon/Phon_run-01/ContS35.wav	2.0	0	0.6890000000000001
166.0011	3.463	P_O	1.0	n/a	n/a	n/a	n/a	Phon/Phon_run-01/PC017.wav	n/a	0	n/a
169.4703	4.332	P_R	1.0	n/a	n/a	1.0	1.3319999999999999	Phon/Phon_run-01/stereo_PR19.wav	1.0	1	1.082
173.8067	4.083	P_C	1.0	1.0	0.45799999999999996	n/a	n/a	Phon/Phon_run-01/ContS33.wav	1.0	1	0.458
177.893	3.5	P_R	1.0	n/a	n/a	1.0	1.04	Phon/Phon_run-01/stereo_PR17.wav	1.0	1	0.79
181.3956	4.2669999999999995	P_U	2.0	n/a	n/a	2.0	1.4040000000000001	Phon/Phon_run-01/PM009.wav	2.0	1	1.154
185.6658	3.4389999999999996	P_R	1.0	n/a	n/a	1.0	1.124	Phon/Phon_run-01/stereo_PR09.wav	1.0	1	0.8740000000000001
